character_id,zh_cn,id_id
new_char_x,老板，我那份酱料少一点。,Tolong punyaku sausnya sedikit saja.
new_char_x,没问题，这位先生的呢？,Siap! Kalau Anda?
new_char_x,我的要多一点酱汁。,"Oh, yang aku banyakin deh."
new_char_x,好嘞！,Siap!
new_char_x,（这道门，似乎可以用旁边的装置打开…）,(Pintu ini sepertinya bisa dibuka dengan alat di sebelahnya.)
new_char_x,（果然。）,(Sesuai perkiraan.)
new_char_x,（呃！怎么回事？头突然好痛…）,(UH! Apa itu barusan? Kepala ... sakit ....)
new_char_x,（不妙，难道是要醒过来了？…不对！）,(Layla ... mau bangun? Bukan! Bukan itu ...!)
new_char_x,（等等，什么意思…有好多…）,(Ada ... apa ini ... sebenarnya ... terlalu banyak ....)
new_char_x,（…我不明白…）,(Aku ... tidak ....)
new_char_x,（在哪…我…转…在…地面…）,(Tanahnya ... di mana ini? Semua ... berputar ....)
new_char_x,我看看地图…应该就是这附近了…,"Kalau lihat dari peta, kita sudah dekat nih."
new_char_x,说起来，之前还没什么感觉，但离目的地越近，我的心就跳得越来越快…,"Semakin dekat, Paimon semakin deg-degan loh rasanya."
new_char_x,这就是近乡情怯吧。,Deg-degan kenapa? Seru sih ya.
new_char_x,词不是这么用的吧？,"Seru ... ya, betul. Anggap saja gitu."
new_char_x,看，是提纳里他们！大家都到得很早呢。,"Lihat tuh, Tighnari sama yang lain sudah di sana! Sudah lama pula kayaknya."
new_char_x,大概是趁夜赶路了。,Mungkin mereka berangkatnya tadi malam.
new_char_x,是啊，沙漠的温度就算是普通人也很难长时间忍受，果然避开白天是正确的选择。,"Iya, padang pasir kan medannya sulit banget. Mending keluar pas malam, biar enggak terlalu panas."
new_char_x,嗨嗨，我们到啦！,"Haaai, semua! Kami datang!"
new_char_x,哦！很准时嘛。,"Ah, tepat waktu."
new_char_x,你看起来精神不错。,Gimana? Aman di padang pasir?
new_char_x,嗯，现在还不是很热，水分也补充足了，放心吧。,"Tidak usah khawatir, cuacanya belum terlalu panas dan aku sudah banyak minum."
new_char_x,那么按照莱依拉小姐的转述，就还差最后两位先生了。,"Baiklah, sekarang kita tinggal tunggu dua orang yang disebutkan sama Nona Layla."
new_char_x,捷勒呢，不加入吗？,Djer gimana?
new_char_x,捷勒会留在这里。如果我们超过一定时间还没回来，那他会负责带领救援队展开行动。,"Dia tidak ikut. Kalau sampai sekian lama kita belum keluar, nanti dia bakal koordinasikan operasi penyelamatan."
new_char_x,绝不辱使命。,Serahkan padaku.
new_char_x,哦！想得真周到呀。,"Hebat, semuanya sudah disiapin!"
new_char_x,我们也跟居勒什先生讲过了，他最近都会在阿如村逗留，如有需要可以接应我们。,"Oh, Pak Cyrus bilang dia akan siaga di Desa Aaru, jadi bisa ke sana juga kalau perlu bantuan lagi."
new_char_x,嘿嘿，看见这么靠谱的队友，我突然没有那么紧张了。,"Hehe, asyik ya. Kerja sama orang-orang kayak gini bikin Paimon enggak jadi sedeg-degan tadi."
new_char_x,莱依拉呢？睡得好吗？,"Layla, tidur cukup?"
new_char_x,嗯，睡得很饱。,Cukup kok.
new_char_x,因为前两天的事情，导师特意给我批了假期，让我先好好休息，再考虑课题的事情。,"Setelah dengar duduk perkaranya, dosen pembimbingku langsung kasih waktu rehat. Sekarang aku dihitung cuti kuliah."
new_char_x,咦？那你来沙漠考察的事情，导师知道吗？,"Terus, dosen tahu enggak kalau kamu malah balik lagi ke padang pasir buat menyelidiki?"
new_char_x,嗯。一开始导师还想阻拦，不过一听说有大风纪官大人跟随，就放心多了。,Tahu. Tapi aku baru dikasih izin pas bilang kalau Mahamatra Agung juga ikut.
new_char_x,真可靠啊，赛诺。,"Hehe, jualan nama Cyno laku nih ye."
new_char_x,嗯…,Ah ....
new_char_x,怎么啦，赛诺？一直不说话，是心情不好吗？,"Uh, ada yang salah? Kamu dari tadi diam terus ... lagi bete ya?"
new_char_x,不。,Bukan.
new_char_x,擅长运用语言的人也很会倾听。我正在认真听你们讲话，并加以思考…,Punya kemampuan bertutur kata berarti juga mampu menjadi pendengar yang baik. Aku cuma sedang merenungkan perkataanmu baru—
new_char_x,啊！艾尔海森！卡维！这边！,"AH! Alhaitham, Kaveh! Sini!"
new_char_x,可恶…正想说一个精妙的…,"Ah, padahal aku baru mau ngomong yang—"
new_char_x,好啦好啦，以后有的是机会。,"Ya, ya, ya, sabar saja bos. Nanti juga ada kesempatan lagi."
new_char_x,书记官和大名鼎鼎的建筑师终于到了，你们好呀。,Yang penting sekretaris dan arsitek sohor kita sudah hadir.
new_char_x,不敢当不敢当…,"Haha, telat malah dipuji."
new_char_x,而且怎么只有我大名鼎鼎？这个人不是和赛诺迪希雅妮露他们齐名的人物吗？,"Sebentar, kenapa aku disebut sohor, sedangkan dia tidak? Dia sama terkenalnya dengan Cyno, Dehya, atau Nilou loh."
new_char_x,那当然是你的名声更大了。普通教令院职工能有什么名气？,"Artinya, kamu lebih terkenal. Masa gitu saja tidak paham? Sekretaris biasa saja mana bisa dibandingkan sama seorang kamu."
new_char_x,少装，你的话语权可大着呢，上次不是还用职权借走了智慧宫新到的好书吗？,Sekretaris biasa nenek moyangmu. Itu kamu pakai jalur apa buat dapat buku-buku baru dari House of Daena?
new_char_x,借本书而已，有职工身份认证应该都能做到。,Jalur peminjaman buku. Siapa pun yang punya kartu identitas karyawan bisa memanfaatkannya.
new_char_x,哈哈，两位还是一如既往地能言善辩。,"Haha, adu mulut tak berkesudahan, seperti biasa."
new_char_x,哔啵！哔啵！,Bip-bop! Bip-bop!
new_char_x,你也好，梅赫拉克！看来卡维先生的助手很有干劲啊。,"Oh, halo juga, Mehrak! Kaveh, asistenmu sudah semangat banget tuh."
new_char_x,事不宜迟。不知道会有什么未知的变数，我们不如速战速决？,Jadi mending kita langsung mulai saja. Tidak ada gunanya menunda-nunda.
new_char_x,有道理。,Betul.
new_char_x,我打头阵。,Aku cek lapangan deh.
new_char_x,哪能让你一个人上。,"Jangan. Kita turun bareng, kan sudah sepakat."
new_char_x,捷勒！入口就是这了，对吧？,"Djer, ini pintu masuknya, betul?"
new_char_x,正是！,Betul!
new_char_x,好。准备好了的话，我们就开始吧。,"Bagus. Kalau sudah siap, ayo langsung saja."
new_char_x,哎呀，我能不知道吗？说法都只是说法，肯定还是看在书记官的面子上。,"Ha-ha, jadi House of Daena itu lembaga yang nurut sama siapa saja, gitu?"
new_char_x,那不妨告知小吉祥草王，有人对教令院的职能分布有怨言。,"Kalau ada masalah, lapor saja ke Lesser Lord Kusanali. Kasih tahu beliau kalau ada oknum Akademiya yang menyalahgunakan jabatannya."
new_char_x,喂，我没这么说吧。,"HEH, kenapa jadi ke sana arahnya? Siapa juga yang bilang—"
new_char_x,呸呸呸！呃，嘴里都是沙子…原来在流沙里是这种感觉啊…,"PUIH, CUAH! Mulut Paimon isinya pasir semua ... jadi gini toh rasanya jatuh ke pasir hisap ...."
new_char_x,不…人如果真的陷进流沙会难以呼吸，而这种感觉…更像是我们穿过沙子后被直接传送到了某个地方？,"Kalau ini benar pasir hisap, kita pasti sudah kesulitan bernapas. Bukan, ini cuma pasir biasa. Dan kita tidak terhisap ke dalamnya, tapi cuma ... jatuh. Ke tempat ini."
new_char_x,嗯，我也有同感。,Benar.
new_char_x,呵呵，所以派蒙只是不小心吃了一嘴沙子，对吧？,"Hehe, jadi yang bermasalah sama pasir masuk mulut cuma yang paling doyan makan doang."
new_char_x,别笑我嘛，我就不信只有我一个人…,"Haha, lucu banget. Mana mungkin Paimon doang yang—"
new_char_x,呸呸呸！,"PHUAH! CUIH, PUAH!"
new_char_x,你们看！,Tuh kan! Lihat!
new_char_x,呵。,Heh.
new_char_x,笑什么！你鞋里也一定有沙子…,Apa? Cuma aku yang sepatunya kemasukan pasir? Yang benar saja ....
new_char_x,（这地方…有些眼熟…）,(Tempat ini ... kok rasanya tidak asing ya.)
new_char_x,（看起来大家都没事，先往前走吧。）,(Syukurlah semuanya berhasil masuk dengan selamat. Maju.)
new_char_x,（按照另一个莱依拉的说法，这附近应该有扇门，门前有奇怪的装置…有了。）,"(Menurut ""Layla"", harusnya di sini ada pintu yang di depannya ada mekanisme aneh ... ah, itu dia.)"
new_char_x,（但门是关着的，而且装置…能源好像耗尽了？那应该已经失效了。）,"(Tapi pintunya tertutup, dan mekanismenya ... tidak tersambung ke aliran daya? Artinya, dia tidak nyala dong.)"
new_char_x,（也好，这样就不会走进同一个圈套了。总之先提醒大家不要乱碰东西。）,(Bagus. Kalau gitu mustahil kita semua kena jebakan yang sama. Tapi sebaiknya aku ingatkan yang lain supaya tidak pegang-pegang sembarangan.)
new_char_x,各位，请谨慎行事。,Teman-teman. Hati-hati ya.
new_char_x,不要乱跑乱动。,Jangan sembarang pegang-pegang.
new_char_x,嗯，这个自然。,"Oh, ya jelas."
new_char_x,你说的道理我们肯定懂，但你看…,"Benar, tapi ada satu masalah ...."
new_char_x,要继续前进的话，只能走这扇锁住的门。,Satu-satunya jalan untuk maju adalah lewat pintu itu.
new_char_x,哦哦，又到了惊心动魄的找钥匙时间了吗？,"Oh, waktunya mencari kunci ya? Paimon suka banget bagian ini!"
new_char_x,以我和{NICKNAME}的冒险经验，七步之内必有发现！我们找找看吧。,"Tenang, {NICKNAME} dan Paimon sudah kenyang pengalaman bertualang. Sebentar juga pasti ketemu!"
new_char_x,梅赫拉克…这里不会真的是你老家吧？,"Mehrak ... masa asalmu benar dari sini, sih?"
new_char_x,哔啵？,Bip-bop?
new_char_x,嘿嘿，虽然听不懂梅赫拉克想表达什么，但总觉得它的声调很高兴呢。,"Hehe, apa tuh artinya? Tapi dia kelihatannya hepi banget."
new_char_x,既然有梅赫拉克探路，那应该是安全的吧？,"Kalau Mehrak yang pimpin jalan, kita aman dong harusnya?"
new_char_x,跟着它应该没错。,"Iya, ikuti saja si Mehrak."
new_char_x,我来开门吧，大家保持警惕。,Aku mau buka pintunya. Kalian waspada ya.
new_char_x,哔啵！,Bip-bop!
new_char_x,机械生命也有乡愁，不失为新发现。,"Jadi, bentuk kehidupan mekanik memang bisa merasakan rindu pada kampung halaman. Ini penemuan baru."
new_char_x,糟糕！转念一想，我最佳导游的称号不会要被一个手提箱抢走了吧…,"Tahan dulu, ini ... masa iya gelar pemandu terbaik harus Paimon relain ke ... koper arsitek?"
new_char_x,别难过。,"Tenang, Paimon."
new_char_x,无论派蒙什么样，我都不离不弃。,"Guna enggak guna, aku padamu selalu."
new_char_x,呜呜…有点感动，但不知为何更难过了…,"Ihh, kamu baik banget deh! Sebentar ... apa maksudnya ""enggak guna""?!"
new_char_x,各位，好消息，到目前为止，我们都还没有出现不良反应。,"Yah, sejauh ini enggak ada gejala halusinasi aneh-aneh lah ya ... berarti kita aman."
new_char_x,不过…,Tapi ....
new_char_x,这里有…三道门…,Ada tiga pintu ....
new_char_x,要分头行动吗？,"Yang artinya, kita harus berpencar. Kalau tidak, semuanya akan jadi reruntuhan."
new_char_x,啊，必须说明，我所说的「分头行动」，没有不祥的意思。,"Bagian terakhir itu bukan lawakan ya, serius."
new_char_x,嗯嗯，懂的懂的。,"Yah, itu pilihan terbaik saat ini."
new_char_x,可以是可以…,Oke.
new_char_x,但必须做好记号。,Tapi kita harus tandai jalannya.
new_char_x,嗯，而且一旦情况不妙，立即原路返回。,"Ide bagus. Begitu keadaan memburuk, kita balik kanan."
new_char_x,噢噢…听上去刺激起来了…,"Ooh, mulai seru nih ...."
new_char_x,那，要怎么分组呢？,"Jadi, siapa ikut siapa?"
new_char_x,我先说，我一定要和{NICKNAME}在一组！,Paimon sama {NICKNAME}! No debat!
new_char_x,经过快速讨论，众人拟定了分组人员和各组的探索路线。,"Setelah berunding sejenak, kelompok serta rute yang dipilih akhirnya ditentukan."
new_char_x,不出所料地，梅赫拉克成了热门选项，但最终还是决定让它继续跟随…不，带领它的主人。,"Semua orang ingin bersama Mehrak, tapi keputusan akhirnya adalah Mehrak ikut dengan, atau lebih tepatnya, memimpin kelompok Kaveh."
new_char_x,好大的房间…不知道是用来做什么的…,Ruangan yang besar sekali ... entah digunakan untuk apa ini.
new_char_x,哎哟。,Oh!
new_char_x,怎么了？,Kenapa?
new_char_x,好像踩到了什么东西…一块石板？,Aku sepertinya menginjak ... tablet batu?
new_char_x,上面好像有花纹…不过都被灰尘盖住了，看不太清。,"Hmm, ada polanya ... tapi tidak kelihatan karena tertutup debu."
new_char_x,欸？你们看，它的形状，是不是和那边地面上的痕迹对得上？,Hm? Lihat. Bentuknya sama dengan pola-pola di lantai sebelah situ.
new_char_x,走，放上去看看。,Coba kita pasangkan.
new_char_x,真的对上了。也就是说，还需要另外三块类似的碎石板。,Dan hasilnya cocok. Sepertinya kita harus cari tiga batu lainnya.
new_char_x,那一起找找看吧，不过要小心脚下哦。,"Kita sisir area sini, tapi ingat, jangan sampai menginjak sesuatu yang tidak seharusnya diinjak."
new_char_x,还真能行。,"Wah, bisa loh!"
new_char_x,原来上面刻了一幅画，画的是…,Ini gambar ....
new_char_x,三个赫曼努比斯？,Tiga Hermanubis?
new_char_x,不对吧，没有一个竖耳朵的。,Salah deh. Telinganya tidak vertikal.
new_char_x,也是，都不如我的帽子英俊。,"Oh, iya juga. Terus bentukannya juga kurang mirip. Topiku jauh lebih keren."
new_char_x,羊，鹮，还有鳄鱼…,"Kambing, burung ibis, dan buaya ...."
new_char_x,不愧是植物学家，动物认得真准。,"Oh, wow. Ahli botanika kita ternyata tahu tentang margasatwa."
new_char_x,感谢你的信任。,Pengamatan yang sangat mendalam sekali.
new_char_x,不过我想说的是，这三位看起来很像你以前提过的「赤王七柱」。,Aku pikir ... ketiga sosok ini mirip sekali dengan Tujuh Pilar Raja Deshret.
new_char_x,你说的没错，这三位是我们的老同事呢。,Betul. Ini rekan-rekan kita.
new_char_x,谁？,"Hah, siapa?"
new_char_x,我们？,Kamu yakin?
new_char_x,哈哈，开个玩笑。我是说，这三位，正是当年赫曼努比斯的同僚。,"Haha, bercanda lah. Maksudnya, mereka ini rekan-rekan Hermanubis pada zaman itu."
new_char_x,中间这位，「羊之王·众相之相」赫里沙夫，魔神阿蒙最为器重的宰相。,"Yang tengah itu Raja Kambing Heryshaf Menteri Segala Menteri, penasihat kepercayaan dewa Amun."
new_char_x,有记录称他是沙漠的副王，位列赤王七柱之首。,"Sejarah mengatakan kalau dia adalah wakil raja padang pasir, yang terutama dari ketujuh pilar."
new_char_x,比赫曼努比斯还厉害…那可真是「羊羊得意」…,"Jadi dia lebih hebat dari Hermanubis ... hmm, kambing yang satu ini pernah jadi anggota dewan ya. Suka menghina rakyat juga tidak tuh?"
new_char_x,……,....
new_char_x,抱歉，没忍住。,"Maaf, kepeleset."
new_char_x,…噗。,Pfft.
new_char_x,咳…说实话，这个还挺好笑的。,"Oke, oke, yang barusan itu ... cukup kena ke hati rakyat."
new_char_x,真的？那这样的笑话我还有整整…,"Ah, lawakan seperti ini kamu suka? Stoknya masih ba—"
new_char_x,啊，说到哪了来着？,EHEM! Tadi kita bicara sampai mana?
new_char_x,这一位是「鳄之王·众统帅之统帅」索贝克，如名号所示，是骁勇的战帅，统御所有战争兵器。,"Yang ini Raja Buaya Sobek, Kapten Segala Kapten. Sesuai namanya, dia pemimpin yang luar biasa, yang menguasai semua angkatan perang dan persenjataan."
new_char_x,最后这位，则是「鹮之王·众书记之书记」图特。,"Dan terakhir, Raja Ibis Thoth, Panitera Segala Panitera."
new_char_x,记性真不错，可以和我记牌的水平一较高下了。,Daya ingatmu kuat ya. Aku rasa kamu bisa menyaingiku dalam hal menghafalkan isi kartu.
new_char_x,书记…不会和艾尔海森一样，是管档案的吧？,Panitera ... berarti dia ini pengurus arsip? Kayak Alhaitham?
new_char_x,艾尔海森就只是管档案的吗？教令院的书记官这么闲？,"Hah, jadi Alhaitham tuh kerjanya cuma itu? Aku tidak tahu kalau jadi sekretaris Akademiya tuh ternyata enak banget ya."
new_char_x,就我从…从他朋友口中得知的情况，的确算不上繁忙吧…,"Yah, setidaknya begitulah menurut komentar dari ... temannya yang satu itu. Tapi memang kelihatannya kan dia banyak waktu luang."
new_char_x,我不清楚教令院的情况，但鹮之王肯定不止档案室管理员那么简单。,"Yah, entahlah gimana kalian yang di Akademiya, tapi aku rasa Raja Ibis pasti punya tanggung jawab lain selain mengurus arsip."
new_char_x,根据缄默之殿的记载，他代表了赤王最为智慧的一面，奉王之命发明了沙漠文字与魔法。,Catatan Temple of Silence bilang kalau dia mewakilkan aspek-aspek kebijaksanaan paling luhur dari Raja Deshret. Dialah yang ditunjuk untuk menciptakan aksara dan ilmu gaib padang pasir.
new_char_x,真是了不起的人物。,Berarti dia salah satu tokoh yang sangat istimewa perannya.
new_char_x,也可以说是动物。,"Tokoh, atau makhluk. Tergantung gimana kita mendefinisikannya."
new_char_x,…不过，为什么这上面只有他们三位？没有共事的其他人吗？,Tapi kenapa ya yang ada di sini cuma ketiga tokoh ini saja? Ke mana pilar Raja Deshret yang lain?
new_char_x,因为…他们三个关系好？,Mungkin karena ... mereka bertiga hubungannya lebih dekat?
new_char_x,就像我们仨一样？,"Hmm, mirip kita dong."
new_char_x,好主意，应该找人也给咱们刻个石板，留作纪念。,"Oh, iya juga ya! Kalau gitu, kita juga harus minta dibikinin tablet batu peringatan."
new_char_x,那拍张画片就可以了吧。,Atau ... kita bisa berfoto bersama. Hasilnya sama saja kan.
new_char_x,哎别胡闹了。你们看，石板角落是不是刻着小字？,"Sudah, kita fokus dulu ke urusan. Lihat tuh, di sudut sana ada tulisannya."
new_char_x,欸，还真是…而且是沙漠的古文字。,"Hmm, benar juga. Dan ditulis pakai aksara padang pasir kuno."
new_char_x,看来是鹮之王给你留的作业。,Kamu dapat PR dari Raja Ibis.
new_char_x,稍等，我试着翻译一下…,"Sebentar, aku terjemahin nih."
new_char_x,「…众宰相不贤，众书记不智，众统帅不正…」,"Para menteri tidak berbudi, para panitera tidak bijak, para panglima tidak layak ...."
new_char_x,「…吾之末路并非人之末路…」,Akhirku bukanlah akhir dari umat manusia ....
new_char_x,「…赐汝等…彼岸{RUBY#[D]阿}的{RUBY#[D]如}永恒。」,Demikianlah aku menganugerahkan ... tepi seberang{RUBY#[D]Aaru} Keabadian ....
new_char_x,不会吧，他们进入了阿如？,Hah ... mereka pergi ke Aaru?
new_char_x,听起来不像是自愿的。,Tapi sepertinya bukan atas dasar keinginan mereka.
new_char_x,「彼岸的永恒」…说是所有沙漠人最终的梦想之地，但如果真有这种地方，那不就是永远也出不来的监狱嘛。,"Tepi seberang Keabadian ... dikatakan sebagai tanah mimpi terakhir bagi semua penghuni padang pasir. Tapi jika tempat seperti itu memang ada, bukankah di sana sama saja seperti penjara abadi ya?"
new_char_x,嗯，而且从写的内容来看，赤王明显对这三位臣子不是很满意。,"Ya, dan menurut tulisannya, jelas bahwa Raja Deshret merasa tidak puas pada mereka bertiga."
new_char_x,那么这里的「赐汝等」…听起来更像是所谓的「赏罚皆为王的恩赏」。,"""Anugerah"" yang dia berikan ... lebih mirip hukuman. Memang begitu ya, kuasa seorang raja."
new_char_x,我突然觉得「羊羊」没有那么「得意」了。,"Berarti, kambing yang menghina rakyat akhirnya jadi yang dihina."
new_char_x,嗯…事实证明，笑话说到第二遍，笑点就大打折扣了。,"Sekali sih benar lucu, kalau dua kali kenyataan namanya."
new_char_x,怎么会？！,Hah? Kenapa gitu?
new_char_x,……,....
new_char_x,这块石板上似乎就是这些了，我建议继续前进？,"Oke, informasinya yang bisa kita dapatkan di sini cuma segitu saja. Lanjut?"
new_char_x,好，快，快。,Ayo. Jangan buang-buang waktu.
new_char_x,流沙危险，请勿靠近！,Bahaya: Pasir hisap! Dilarang mendekat!
new_char_x,「警告！」,Peringatan!
new_char_x,咦，梅赫拉克停下了。,"Oh, Mehrak berhenti."
new_char_x,怎么了，发现什么了吗？,Kenapa? Nemu sesuatu?
new_char_x,有东西被沙土盖住了。,"Hmm, sepertinya sesuatu yang terkubur di bawah pasir."
new_char_x,大家一起搭把手吧…,"Ya sudah, gali saja. Ayo."
new_char_x,哦，挖出来一块石板！干得好，梅赫拉克！,"Oh, tablet batu! Kerja bagus, Mehrak!"
new_char_x,哔哔哔啵！,"Bibip, bip-bop!"
new_char_x,我看看。,Ayo lihat isinya.
new_char_x,唔...看着像某个图案的一部分，似乎可以放到那边去？,"Hmm, sepertinya ini bagian dari ... yang di sebelah sana?"
new_char_x,那肯定还有其他能够拼起来的碎片。,Berarti ada potongan lainnya juga.
new_char_x,那我们一起找…喂，怎么突然坐下了！,"Oke, ayo kita cari dan periksa ... Eh! Kenapa malah duduk?"
new_char_x,哦，我以为梅赫拉克会帮忙的。,Hmm? Aku kira Mehrak akan membantu.
new_char_x,你也知道是「帮忙」呀？难道我们应该理所当然地放任梅赫拉克出力而自己坐享其成吗？,"Oh, jadi kamu paham juga arti kata ""bantu"". Bagus. Kita duduk diam menikmati fasilitas, sementara Mehrak kerja banting tulang? Gitu?"
new_char_x,我猜你做不到。,Aku rasa kamu tidak akan betah kalau seperti itu.
new_char_x,对。,Betul.
new_char_x,但我能。,Tapi aku betah.
new_char_x,你…我…！,Kamu ... aku ....
new_char_x,哔啵！,Bip-bop!
new_char_x,你看。,Lihat.
new_char_x,脑海里涌现了一些往事…可恶，与这小子合作的记忆都回来了…,"Ugh, aku jadi keingat kenangan buruk ... gimana najisnya kerja bareng orang yang tidak bisa diandal—"
new_char_x,效率有点低啊。,"Kita bisa lebih efisien, itu benar."
new_char_x,这块我来，其他的你们负责。,Aku kerjakan bagian ini. Kamu sisanya.
new_char_x,看样子一共就是这几块了，正好能拼到一起。,Sudah ketemu semua nih. Potongan-potongan yang bisa digabungkan sempurna seperti pecahan puzzle.
new_char_x,不过看不清上面的东西啊…,Tapi isinya tidak kelihatan ....
new_char_x,转身。,Balik badan.
new_char_x,啊？,Hah?
new_char_x,看。,Lihat.
new_char_x,噢！我见过这个，可以产生强风，正好把石板吹干净。,"Oh, aku pernah lihat yang kayak gini. Bisa menghasilkan embusan angin kuat, pas sekali buat ngebersihin tablet batunya."
new_char_x,那我们…喂！,Ayo kita ... HEI!
new_char_x,不用担心我，我坐这不会被风吹到。,"Tenang, aku tidak akan menghalangi anginnya kalau duduk di sini."
new_char_x,那你不如坐近点，希望它能一路给你吹回须弥城。,"Oh, kamu enggak mau menghalangi?! Duduk lah di tengah, paling depan. Biar alat ini tiup kamu sampai balik ke Kota Sumeru!"
new_char_x,搞定！,Beres!
new_char_x,只不过…这上面的猫，怎么这么大？,Hmm ... kucingnya gede amat.
new_char_x,还有这个碎裂的王冠，看起来像是记录了什么故事…,Dan ada mahkota yang pecah ... sepertinya ini sebuah cerita.
new_char_x,看，边上有字。,"Dan ada tulisannya juga, lihat."
new_char_x,「…鹮之王回应了年轻的贵族…赐予他所求的智慧…」,Raja Ibis menjawab bangsawan muda ... memberikan kepadanya hikmat yang dia mohonkan ....
new_char_x,「…然脆弱的冠冕终被谎言击碎…」,Namun mahkota yang rapuh akhirnya pecah oleh karena dusta dan fitnah ....
new_char_x,「…以此留名…古达尔兹。」,Di sinilah namanya diabadikan ... Goudarz.
new_char_x,古达尔兹？我记得在哪本历史书里见过这个名字。,Goudarz? Rasanya aku pernah lihat nama itu di buku sejarah.
new_char_x,是意图救国的年轻贵族，也是曾经统一了沙漠的王…,"Seorang bangsawan muda yang berikhtiar menyelamatkan bangsanya, raja yang pernah menyatukan seluruh wilayah padang pasir ...."
new_char_x,嗯，但他的手段并不光彩。,"Betul. Tapi, cara-caranya tidak mencerminkan itikad baiknya."
new_char_x,在漫长的统治中，他背叛了亲人与支持自己的贵族，直到最后被敌人逼入绝境才幡然醒悟。,"Pada masa kekuasaannya yang panjang, dia mengkhianati keluarga dan bangsawan lain yang mendukungnya. Dia baru menyadari dosa dan kesalahan ketika berada dalam posisi terpojok."
new_char_x,不过一切为时已晚。,Tapi sudah terlambat.
new_char_x,总觉得历史上发生过很多类似的事…,Kisah yang lazim terjadi di sepanjang sejarah ....
new_char_x,正常。不同的人也会无可避免地犯下同种错误。,"Beda tokoh, sama kesalahan. Pola yang tak terhindarkan, sudah ditakdirkan untuk selalu berulang."
new_char_x,……,....
new_char_x,这里写的是鹮之王，画的却是猫。难道说…,"Tulisannya menyebut tentang ""Raja Ibis"", tapi gambarnya menunjukkan kucing. Apa ini artinya ...."
new_char_x,目前看来，这块石板作为古代故事的载体还算诚实。,"Sejauh ini, semua yang dipaparkan dalam tablet batu itu sesuai dengan catatan sejarah."
new_char_x,这只猫如果不是鹮之王的代行，就是鹮之王本人的化身。,"Yang berarti, kucing ini adalah perpanjangan tangan Raja Ibis, atau bahkan salah satu wujudnya ketika menjelma."
new_char_x,古时的记录中，为了彰显地位更高者的存在，常使用「夸大」的手法。,Catatan kuno sering menggunakan majas hiperbola untuk menyorot figur berkedudukan tinggi.
new_char_x,而且，还记得吗？莱依拉和捷勒在逃生时听到的猫叫声。,"Dan menurut sepengetahuan kita, baik Layla mau pun Djer sama-sama mendengar suara kucing ketika berusaha keluar dari reruntuhan ini."
new_char_x,你的意思是，传说中的赤王七柱之一，古老的鹮之王现在就在这里，而且还在继续帮助受困的人？,"Maksudnya, Raja Ibis, salah satu dari Tujuh Pilar Raja Deshret yang legendaris, masih ada di sini sampai sekarang, dan masih menolong mereka yang butuh pertolongan?"
new_char_x,不排除这种可能…嗯？,"Maksudku adalah, kita tidak bisa mengeliminasi kemungkinan itu ... hmm?"
new_char_x,咪呜…,Meong ....
new_char_x,？？？,???
new_char_x,还真有猫啊？！,"Wah, itu dia! Kucingnya!"
new_char_x,哔啵！,Bip-bop!
new_char_x,啊！梅赫拉克追着猫跑了！,Ah! Mehrak mengejarnya!
new_char_x,看来是在为我们指路。跟上。,"Kucing itu menunjukkan jalan bagi kita. Ayo, ikuti."
new_char_x,好好，来了！,Oke!
new_char_x,猫…不见了…？,"Hmm, kucingnya ... hilang."
new_char_x,但它带梅赫拉克找到了这个。过来看看。,"Ya, tapi lihat di mana kita sekarang."
new_char_x,哦哦…,Ohhh ....
new_char_x,这是…和刚才相似的石板…,Tablet batu lagi ... dan bentuknya mirip yang tadi.
new_char_x,……,....
new_char_x,显然是另外一个故事了。,Tapi isinya berbeda.
new_char_x,「…鹮之王回应了流镇灵血的舞女…赐予她所求的智慧…」,Raja Ibis menjawab gadis penari berdarah Jinni ... memberikan kepadanya hikmat yang dia mohonkan ....
new_char_x,「…然敌人意图诛杀她的至亲…蛇毒是她自选的终结…」,Namun musuh-musuh bersekongkol untuk membunuh kaumnya ... dan racun ularlah yang dijadikannya cara untuk memilih akhirnya ....
new_char_x,「…以此留名…玛海菈。」,Namanya terukir di sini ... Makhaira.
new_char_x,「祸国的妖姬」？,"""Penggoda Bencana__""?"
new_char_x,你听过？,Pernah dengar namanya?
new_char_x,当然，我又不是只会画图。很多和沙漠研究有关的论文里都提到了她。,Tentu saja pernah. Kamu kira kerjaanku cuma menggambar saja setiap hari ya? Namanya disebut dalam banyak sekali makalah tentang padang pasir.
new_char_x,我记得，她被当作礼物送给居尔城的王，后来伺机杀死了那名暴君。,"Seingatku, dia diberikan sebagai hadiah kepada tiran Gurabad, tapi kemudian memanfaatkan kesempatan untuk membunuh sang tiran."
new_char_x,复仇成功后，她又做了很长很长时间的王后…直到在一场政变中结束了一生。,"Setelah dendamnya terbalaskan, dia naik jadi ratu selama bertahun-tahun ... sampai akhirnya rezimnya dikudeta, dan dia bunuh diri."
new_char_x,嗯，你说的和我看过的文献基本一致。但现在看来，这位王后似乎也与鹮之王有着不小的渊源。,Versi yang aku baca juga kurang lebih sama. Sepertinya ratu ini ada hubungan dengan Raja Ibis.
